1238500220;41.53116;-8.781178;-0.1532605;0.7248555
1238500253;41.53001;-8.779712;-0.1532349;0.7248355
1238500239;41.53138;-8.781272;-0.1532621;0.7248594
1238500286;41.52903;-8.779838;-0.1532371;0.7248183
1238500304;41.53114;-8.779447;-0.1532302;0.7248552
1238500320;41.52932;-8.779977;-0.1532395;0.7248233
1238500322;41.52986;-8.780272;-0.1532447;0.7248328
1238500331;41.53128;-8.782236;-0.1532789;0.7248575
1238500430;41.53096;-8.780679;-0.1532518;0.7248519
1238500433;41.52973;-8.780183;-0.1532431;0.7248306
1238500446;41.53064;-8.781729;-0.1532701;0.7248464
1238500472;41.53132;-8.781249;-0.1532617;0.7248583
1238500476;41.53113;-8.77973;-0.1532352;0.724855
1238500491;41.52889;-8.779709;-0.1532348;0.7248159
675319747;41.52961;-8.779581;-0.1532326;0.7248284
675319741;41.52895;-8.779058;-0.1532235;0.7248169
675319751;41.53038;-8.779837;-0.1532371;0.7248419
675362569;41.5287;-8.779528;-0.1532317;0.7248125
675362584;41.52909;-8.779872;-0.1532377;0.7248194
675362582;41.52954;-8.780043;-0.1532407;0.7248272
1225491787;41.5305;-8.780765;-0.1532533;0.7248439
1225491795;41.53017;-8.780527;-0.1532491;0.7248383
675319576;41.53053;-8.782101;-0.1532766;0.7248444
675316261;41.53127;-8.778222;-0.1532089;0.7248574
675319758;41.53108;-8.780271;-0.1532446;0.7248541
1238500273;41.53035;-8.78066;-0.1532514;0.7248414
2193380857;41.53118;-8.778911;-0.1532209;0.7248558
2193380853;41.53112;-8.780155;-0.1532426;0.7248547
1958593859;41.53104;-8.780422;-0.1532473;0.7248533
2712296871;41.53083;-8.781113;-0.1532593;0.7248496
2712296881;41.53054;-8.780786;-0.1532536;0.7248448
2712296884;41.53088;-8.780945;-0.1532564;0.7248505
2712296887;41.53086;-8.781007;-0.1532575;0.7248502
2712296890;41.53087;-8.780972;-0.1532569;0.7248504
1238500426;41.53085;-8.781039;-0.153258;0.7248501
2789604116;41.53149;-8.781403;-0.1532644;0.7248613
2789604117;41.5315;-8.781365;-0.1532637;0.7248614
2789604118;41.53149;-8.781305;-0.1532627;0.7248612
1238500276;41.5315;-8.781322;-0.153263;0.7248614
2815499325;41.53126;-8.778282;-0.1532099;0.7248573
2864599193;41.53096;-8.780656;-0.1532513;0.7248521
2864599194;41.53085;-8.781054;-0.1532583;0.72485
3872621814;41.53112;-8.780064;-0.153241;0.7248548
3872621815;41.53113;-8.779793;-0.1532363;0.7248549
4119299029;41.53112;-8.781162;-0.1532602;0.7248549
