25620516;41.14996;-8.614044;-0.1503434;0.7182022
25620759;41.1488;-8.612135;-0.1503101;0.718182
25632283;41.15503;-8.618997;-0.1504299;0.7182907
25632285;41.15416;-8.61333;-0.150331;0.7182757
25632292;41.15287;-8.613593;-0.1503356;0.7182531
25632401;41.15049;-8.608911;-0.1502538;0.7182115
25632375;41.15517;-8.610028;-0.1502733;0.7182932
25632404;41.14922;-8.6095;-0.1502641;0.7181893
25632413;41.15133;-8.604275;-0.1501729;0.7182263
25632403;41.14964;-8.609517;-0.1502644;0.7181967
25632370;41.14777;-8.620502;-0.1504561;0.7181641
25632426;41.15328;-8.602441;-0.1501409;0.7182602
25632427;41.15326;-8.600788;-0.1501121;0.7182599
25632439;41.1495;-8.601839;-0.1501304;0.7181942
25632440;41.15015;-8.601228;-0.1501197;0.7182056
25632444;41.15056;-8.600702;-0.1501106;0.7182127
25632399;41.15111;-8.607389;-0.1502273;0.7182223
25632445;41.15228;-8.60487;-0.1501833;0.7182428
25632410;41.15096;-8.605365;-0.1501919;0.7182197
25632450;41.15508;-8.605576;-0.1501956;0.7182917
25632398;41.15092;-8.606738;-0.1502159;0.7182191
25632417;41.15117;-8.608475;-0.1502462;0.7182233
25632416;41.15231;-8.606874;-0.1502183;0.7182432
25632452;41.15442;-8.605941;-0.150202;0.7182801
111479508;41.14048;-8.616322;-0.1503832;0.7180369
111479503;41.14239;-8.620086;-0.1504489;0.7180702
111479504;41.14158;-8.618849;-0.1504273;0.7180561
111479505;41.1415;-8.618714;-0.1504249;0.7180546
112686796;41.14124;-8.607758;-0.1502337;0.7180501
112686793;41.14066;-8.609663;-0.150267;0.71804
112686794;41.14084;-8.609528;-0.1502646;0.7180431
112688584;41.14006;-8.595513;-0.15002;0.7180296
112688585;41.13995;-8.595156;-0.1500138;0.7180275
129552045;41.15679;-8.607672;-0.1502322;0.7183214
129552046;41.15759;-8.607174;-0.1502235;0.7183354
129553875;41.14764;-8.603931;-0.1501669;0.7181618
129554561;41.1473;-8.602616;-0.150144;0.7181558
137831873;41.14849;-8.619493;-0.1504385;0.7181767
137831876;41.14861;-8.619337;-0.1504358;0.7181786
137903872;41.1463;-8.604342;-0.1501741;0.7181383
137982795;41.15524;-8.619098;-0.1504316;0.7182944
138218147;41.14724;-8.624724;-0.1505298;0.7181548
138220134;41.14764;-8.613749;-0.1503383;0.7181618
138231425;41.14233;-8.606324;-0.1502087;0.7180692
129530914;41.14911;-8.624796;-0.1505311;0.7181875
137831884;41.14847;-8.618287;-0.1504175;0.7181762
138216142;41.15049;-8.623548;-0.1505093;0.7182115
25632226;41.15071;-8.621094;-0.1504665;0.7182155
25632366;41.15168;-8.613873;-0.1503405;0.7182323
345295625;41.15012;-8.614793;-0.1503565;0.7182051
25632367;41.14916;-8.614964;-0.1503595;0.7181883
285910556;41.14182;-8.614489;-0.1503512;0.7180601
285910930;41.14532;-8.628245;-0.1505913;0.7181212
285910932;41.14523;-8.627956;-0.1505862;0.7181198
285939347;41.14788;-8.619653;-0.1504413;0.7181659
286969308;41.14537;-8.61459;-0.150353;0.7181221
286969390;41.14361;-8.615179;-0.1503632;0.7180914
286969393;41.14311;-8.615649;-0.1503714;0.7180828
286969391;41.14332;-8.615434;-0.1503677;0.7180864
286969394;41.14297;-8.615945;-0.1503766;0.7180803
286969395;41.14293;-8.616122;-0.1503797;0.7180796
286969783;41.14022;-8.615182;-0.1503633;0.7180323
286969778;41.14059;-8.61371;-0.1503376;0.7180389
286969787;41.14042;-8.616067;-0.1503787;0.7180358
286969782;41.14023;-8.615095;-0.1503618;0.7180324
286969936;41.14251;-8.615276;-0.1503649;0.7180723
335560768;41.15559;-8.623762;-0.150513;0.7183006
343646802;41.14794;-8.618079;-0.1504139;0.7181671
285944799;41.14807;-8.618356;-0.1504187;0.7181693
475568776;41.14606;-8.619408;-0.150437;0.7181342
475568688;41.14566;-8.62012;-0.1504495;0.7181272
25632447;41.15482;-8.604693;-0.1501802;0.7182871
427067742;41.14877;-8.625546;-0.1505442;0.7181815
452682279;41.15357;-8.611269;-0.150295;0.7182654
452682282;41.15355;-8.608704;-0.1502502;0.7182649
452682285;41.1536;-8.608993;-0.1502553;0.7182658
452682292;41.15363;-8.611061;-0.1502914;0.7182662
452682295;41.15352;-8.611074;-0.1502916;0.7182645
452682286;41.15361;-8.609977;-0.1502724;0.7182661
452682277;41.15387;-8.609948;-0.1502719;0.7182705
452682274;41.15372;-8.60997;-0.1502723;0.7182679
452682253;41.154;-8.609887;-0.1502709;0.7182728
455341191;41.14911;-8.617705;-0.1504073;0.7181875
475405130;41.15182;-8.60666;-0.1502146;0.7182348
475544038;41.14697;-8.613573;-0.1503352;0.71815
475549048;41.14318;-8.61552;-0.1503692;0.718084
475552091;41.14248;-8.616929;-0.1503938;0.7180718
475549497;41.14338;-8.616523;-0.1503867;0.7180875
475551223;41.14385;-8.61721;-0.1503987;0.7180956
475556853;41.14244;-8.618762;-0.1504258;0.718071
475556854;41.14238;-8.618634;-0.1504235;0.71807
475556852;41.14268;-8.61945;-0.1504378;0.7180753
475564016;41.14194;-8.619097;-0.1504316;0.7180623
475564011;41.14331;-8.620888;-0.1504629;0.7180862
475570110;41.14434;-8.621299;-0.15047;0.7181043
475572176;41.14418;-8.620453;-0.1504553;0.7181014
475572177;41.14412;-8.620262;-0.150452;0.7181004
475572179;41.14447;-8.621556;-0.1504745;0.7181064
475572180;41.14421;-8.620952;-0.150464;0.718102
475573498;41.14306;-8.619815;-0.1504441;0.7180818
475716312;41.14404;-8.622529;-0.1504915;0.718099
475715754;41.14471;-8.623594;-0.1505101;0.7181107
475715762;41.14477;-8.623794;-0.1505136;0.7181118
475715786;41.14472;-8.623876;-0.150515;0.7181109
475725586;41.14059;-8.611434;-0.1502979;0.7180387
475725589;41.14072;-8.610586;-0.1502831;0.7180409
475875752;41.14179;-8.611286;-0.1502953;0.7180597
476009976;41.14052;-8.611937;-0.1503066;0.7180375
25632454;41.15355;-8.606226;-0.150207;0.7182649
112688563;41.14152;-8.606491;-0.1502116;0.718055
25632451;41.15471;-8.605831;-0.1502001;0.7182851
25632453;41.15389;-8.606207;-0.1502066;0.7182709
501225713;41.15401;-8.607446;-0.1502283;0.7182729
25620518;41.14993;-8.614813;-0.1503568;0.7182017
111481848;41.14166;-8.615314;-0.1503656;0.7180574
25632414;41.15185;-8.605035;-0.1501862;0.7182353
25632411;41.15094;-8.604254;-0.1501726;0.7182193
25632423;41.151;-8.602248;-0.1501376;0.7182205
25632424;41.15095;-8.603686;-0.1501627;0.7182196
25632425;41.15326;-8.603552;-0.1501603;0.7182599
25632428;41.15104;-8.601172;-0.1501188;0.7182211
25632449;41.15458;-8.603035;-0.1501513;0.718283
25632463;41.15562;-8.602601;-0.1501437;0.7183012
411909880;41.15455;-8.602531;-0.1501425;0.7182824
112688570;41.1419;-8.602747;-0.1501463;0.7180616
475725591;41.14079;-8.610147;-0.1502754;0.7180423
501225708;41.15402;-8.607755;-0.1502337;0.7182731
129550139;41.15514;-8.60765;-0.1502318;0.7182928
129552512;41.15519;-8.605959;-0.1502023;0.7182936
25632376;41.15185;-8.610143;-0.1502753;0.7182353
452682268;41.15389;-8.61006;-0.1502739;0.7182708
452682289;41.15361;-8.610062;-0.1502739;0.718266
452682304;41.15432;-8.610054;-0.1502738;0.7182783
25620653;41.1536;-8.611996;-0.1503077;0.7182658
452682212;41.15345;-8.606648;-0.1502144;0.7182632
286969400;41.14311;-8.617342;-0.150401;0.7180827
475716307;41.14426;-8.623168;-0.1505027;0.7181028
111467467;41.14476;-8.626755;-0.1505653;0.7181115
475716310;41.14415;-8.622881;-0.1504977;0.718101
111467287;41.14473;-8.626899;-0.1505678;0.718111
111479493;41.14479;-8.625411;-0.1505418;0.7181121
475704961;41.14533;-8.624077;-0.1505185;0.7181215
111479496;41.14463;-8.624766;-0.1505306;0.7181093
111479494;41.14473;-8.625093;-0.1505363;0.7181111
475704953;41.1454;-8.626129;-0.1505544;0.7181227
122549700;41.14426;-8.623574;-0.1505098;0.7181029
427067741;41.14871;-8.625995;-0.150552;0.7181804
475704957;41.14526;-8.625309;-0.15054;0.7181202
475715798;41.14436;-8.623491;-0.1505083;0.7181046
475708329;41.14524;-8.624007;-0.1505173;0.7181199
475704955;41.1453;-8.626035;-0.1505527;0.7181209
122556310;41.13997;-8.593862;-0.1499912;0.7180279
138230332;41.14389;-8.610087;-0.1502744;0.7180964
112686789;41.14125;-8.610816;-0.1502871;0.7180502
475876237;41.14445;-8.611439;-0.150298;0.7181062
129548929;41.15873;-8.609954;-0.150272;0.7183554
475876239;41.14432;-8.61182;-0.1503046;0.7181038
476019077;41.14244;-8.612138;-0.1503102;0.7180711
475875745;41.14302;-8.610757;-0.1502861;0.7180811
476009975;41.14271;-8.613694;-0.1503373;0.7180758
475876236;41.14448;-8.611179;-0.1502934;0.7181067
475876246;41.14346;-8.611956;-0.150307;0.7180889
475555175;41.14266;-8.616134;-0.1503799;0.7180749
335561064;41.15552;-8.619182;-0.1504331;0.7182993
475873985;41.14325;-8.61145;-0.1502982;0.7180852
475876238;41.1444;-8.611671;-0.150302;0.7181053
137982073;41.15557;-8.620905;-0.1504632;0.7183003
473873465;41.15748;-8.609967;-0.1502723;0.7183336
475875746;41.14272;-8.610543;-0.1502823;0.7180759
475555174;41.14275;-8.615684;-0.150372;0.7180765
138223440;41.14524;-8.613586;-0.1503354;0.7181199
138222054;41.14531;-8.613358;-0.1503315;0.7181211
475549314;41.1449;-8.61488;-0.150358;0.718114
286969389;41.14395;-8.614964;-0.1503595;0.7180974
286969392;41.14323;-8.615467;-0.1503683;0.7180849
475737524;41.14447;-8.61426;-0.1503472;0.7181066
475549315;41.14502;-8.614321;-0.1503483;0.7181161
286969387;41.14486;-8.613845;-0.15034;0.7181133
475796338;41.14505;-8.614225;-0.1503466;0.7181166
475549313;41.14488;-8.615161;-0.1503629;0.7181137
286969939;41.14236;-8.615832;-0.1503746;0.7180696
25632402;41.15016;-8.609421;-0.1502627;0.7182058
138231429;41.14249;-8.607399;-0.1502275;0.7180719
137873037;41.1449;-8.611736;-0.1503032;0.718114
25632438;41.14896;-8.601921;-0.1501319;0.7181848
111479500;41.14343;-8.621334;-0.1504707;0.7180884
25620747;41.14784;-8.610926;-0.150289;0.7181653
138219494;41.14524;-8.628103;-0.1505888;0.71812
112688565;41.14176;-8.605485;-0.150194;0.7180591
112688587;41.13991;-8.594702;-0.1500058;0.7180268
112688589;41.13995;-8.594247;-0.1499979;0.7180275
286970022;41.14072;-8.615488;-0.1503686;0.7180411
111479501;41.14316;-8.620948;-0.1504639;0.7180836
138231427;41.14241;-8.60721;-0.1502242;0.7180705
138231424;41.14246;-8.605938;-0.1502019;0.7180713
286969784;41.14022;-8.615273;-0.1503649;0.7180324
138231426;41.14231;-8.606668;-0.1502147;0.7180688
314549177;41.14484;-8.616876;-0.1503928;0.718113
475549051;41.14461;-8.615561;-0.1503699;0.7181089
475551227;41.1436;-8.615858;-0.1503751;0.7180914
452682265;41.15168;-8.609661;-0.1502669;0.7182324
111479502;41.14257;-8.620356;-0.1504536;0.7180734
138231433;41.1432;-8.608809;-0.1502521;0.7180842
111479510;41.14054;-8.616021;-0.1503779;0.7180378
25632371;41.14762;-8.620204;-0.1504509;0.7181615
25620692;41.14837;-8.61437;-0.1503491;0.7181746
25632368;41.14859;-8.615614;-0.1503708;0.7181784
285945203;41.14743;-8.620568;-0.1504573;0.7181581
475406849;41.14977;-8.611247;-0.1502946;0.718199
475561984;41.14614;-8.618818;-0.1504268;0.7181356
475561985;41.14608;-8.618615;-0.1504232;0.7181346
25632421;41.14981;-8.610211;-0.1502765;0.7181997
475724497;41.14032;-8.613696;-0.1503374;0.718034
475561986;41.14602;-8.618589;-0.1504228;0.7181335
475561987;41.14532;-8.618406;-0.1504196;0.7181214
129545993;41.15148;-8.609498;-0.1502641;0.7182288
129545994;41.15157;-8.609549;-0.150265;0.7182304
25632224;41.15007;-8.617771;-0.1504085;0.7182041
25632228;41.15023;-8.623061;-0.1505008;0.7182069
25632278;41.15249;-8.618065;-0.1504136;0.7182465
25632279;41.15224;-8.617943;-0.1504115;0.7182422
25632364;41.15348;-8.62105;-0.1504657;0.7182637
343646798;41.15137;-8.615371;-0.1503666;0.7182269
25632225;41.15158;-8.617634;-0.1504061;0.7182306
138233064;41.14488;-8.608133;-0.1502403;0.7181136
476018885;41.14138;-8.611681;-0.1503022;0.7180526
25632229;41.14937;-8.622926;-0.1504984;0.718192
129555503;41.14841;-8.600743;-0.1501113;0.7181752
137959671;41.1472;-8.60154;-0.1501252;0.7181541
137896691;41.14579;-8.600346;-0.1501043;0.7181295
137896693;41.14588;-8.599216;-0.1500846;0.7181311
138218143;41.14575;-8.624546;-0.1505267;0.7181289
138218145;41.14698;-8.624776;-0.1505307;0.7181503
137903874;41.14625;-8.604333;-0.1501739;0.7181375
137903870;41.14638;-8.604301;-0.1501734;0.7181398
138233991;41.1433;-8.608009;-0.1502381;0.7180861
138216828;41.14811;-8.624231;-0.1505212;0.71817
138238298;41.14795;-8.599034;-0.1500815;0.7181671
138238299;41.14735;-8.599815;-0.1500951;0.7181568
138238303;41.14695;-8.600483;-0.1501067;0.7181498
138234001;41.14267;-8.603113;-0.1501527;0.718075
138218140;41.14571;-8.624046;-0.150518;0.718128
128677718;41.14862;-8.625215;-0.1505384;0.718179
128677720;41.14872;-8.625397;-0.1505416;0.7181806
128677724;41.15086;-8.625954;-0.1505513;0.7182179
129552044;41.15544;-8.607664;-0.1502321;0.7182979
25632293;41.15375;-8.613284;-0.1503302;0.7182684
25632429;41.15107;-8.600133;-0.1501006;0.7182217
25632412;41.14939;-8.60411;-0.15017;0.7181924
25632432;41.14898;-8.602092;-0.1501348;0.7181851
25632400;41.15023;-8.60775;-0.1502336;0.7182069
335562040;41.1551;-8.62558;-0.1505448;0.7182921
335561973;41.15535;-8.625181;-0.1505378;0.7182963
335562045;41.15373;-8.625432;-0.1505422;0.718268
427067727;41.14883;-8.625498;-0.1505433;0.7181826
475052377;41.15552;-8.623755;-0.1505129;0.7182993
475052379;41.15507;-8.62388;-0.1505151;0.7182915
475052383;41.15499;-8.623881;-0.1505151;0.7182902
475052386;41.15281;-8.622931;-0.1504985;0.7182521
475568452;41.14256;-8.620005;-0.1504475;0.7180731
475708335;41.14484;-8.623484;-0.1505082;0.718113
475573790;41.14396;-8.620119;-0.1504495;0.7180976
475708330;41.14516;-8.623957;-0.1505164;0.7181185
129548927;41.15723;-8.60998;-0.1502725;0.7183292
129548930;41.16044;-8.609984;-0.1502726;0.7183852
137955522;41.14605;-8.603377;-0.1501573;0.7181341
137903868;41.14697;-8.602176;-0.1501363;0.7181501
442328982;41.14817;-8.625736;-0.1505475;0.7181711
442328986;41.1478;-8.625825;-0.150549;0.7181647
129555296;41.14869;-8.600581;-0.1501085;0.7181801
138218138;41.14559;-8.62389;-0.1505153;0.7181261
137831894;41.14726;-8.617018;-0.1503953;0.7181552
475410116;41.14728;-8.60811;-0.1502399;0.7181555
286968789;41.14812;-8.609286;-0.1502604;0.7181701
475405136;41.1516;-8.607182;-0.1502237;0.718231
452682240;41.15254;-8.606347;-0.1502091;0.7182473
137903876;41.1452;-8.605919;-0.1502016;0.7181193
25632365;41.15073;-8.614271;-0.1503474;0.7182157
475877747;41.14416;-8.611878;-0.1503056;0.7181011
286969785;41.14028;-8.615623;-0.150371;0.7180334
111481564;41.14124;-8.614502;-0.1503514;0.7180501
286970027;41.14129;-8.617109;-0.1503969;0.718051
475550565;41.14488;-8.61499;-0.1503599;0.7181136
475550561;41.14431;-8.614497;-0.1503513;0.7181037
475796332;41.14544;-8.614285;-0.1503477;0.7181234
286969398;41.14297;-8.616913;-0.1503935;0.7180803
286969397;41.14293;-8.616579;-0.1503877;0.7180795
286969396;41.14292;-8.616286;-0.1503826;0.7180794
286969399;41.14308;-8.61717;-0.150398;0.7180822
475549495;41.14339;-8.615926;-0.1503763;0.7180877
475552092;41.14255;-8.617055;-0.150396;0.718073
475561161;41.14331;-8.618238;-0.1504166;0.7180863
475555577;41.14336;-8.618369;-0.1504189;0.7180871
475552096;41.14356;-8.617394;-0.1504019;0.7180905
475561164;41.14433;-8.617529;-0.1504043;0.7181039
475550923;41.14429;-8.615646;-0.1503714;0.7181033
129557542;41.14548;-8.615565;-0.15037;0.718124
475548530;41.1449;-8.615485;-0.1503686;0.718114
129557601;41.14603;-8.613873;-0.1503404;0.7181337
25620948;41.14755;-8.613368;-0.1503316;0.7181602
138220019;41.14659;-8.614741;-0.1503556;0.7181435
138220017;41.1462;-8.6141;-0.1503444;0.7181366
137831895;41.14717;-8.6163;-0.1503828;0.7181535
137831896;41.14718;-8.616215;-0.1503813;0.7181538
286968481;41.14825;-8.609438;-0.150263;0.7181724
475408774;41.14874;-8.609862;-0.1502704;0.7181809
475574663;41.14346;-8.621082;-0.1504663;0.7180888
111479498;41.1436;-8.62163;-0.1504758;0.7180912
111481561;41.14165;-8.614509;-0.1503515;0.7180572
111479507;41.1405;-8.616468;-0.1503857;0.7180372
111479509;41.14049;-8.616189;-0.1503809;0.718037
111479506;41.14054;-8.616597;-0.150388;0.7180378
476010141;41.14156;-8.613044;-0.150326;0.7180557
475876242;41.14425;-8.611885;-0.1503057;0.7181026
475406852;41.14977;-8.610429;-0.1502803;0.7181989
475406851;41.14976;-8.611112;-0.1502922;0.7181988
475406853;41.14965;-8.610216;-0.1502766;0.7181969
25632409;41.14978;-8.605782;-0.1501992;0.7181992
345296686;41.14852;-8.614972;-0.1503596;0.7181771
285945202;41.14827;-8.615893;-0.1503757;0.7181728
345296684;41.14801;-8.615174;-0.1503632;0.7181683
112688576;41.14199;-8.60048;-0.1501067;0.7180631
112688582;41.1409;-8.597365;-0.1500523;0.7180442
343646801;41.14917;-8.617542;-0.1504045;0.7181886
137831881;41.1485;-8.618353;-0.1504186;0.7181768
138222057;41.14578;-8.613555;-0.1503349;0.7181294
285939317;41.14772;-8.620051;-0.1504483;0.7181631
